Customer_ID,Region,Customer_Segment,Industry,Lead_Source,Lead_Stage,Is_Won,Customer_Status,Product,Campaign,Preferred_Channel,Assigned_Sales_Rep,Signup_Date,Last_Contact_Date,Days_to_Last_Contact,Lead_Score,Interaction_Count,Website_Visits,Email_Opens,Response_Time_Hours,Customer_Satisfaction,Revenue,Has_Revenue
CUST14267,Karak,Consumer,Education,Website,Qualified,False,Active,Marketing Add-on,Q1 Acquisition,Meeting,Ahmad Saleh,2023-12-28,2024-12-19,357.0,57.0,4,9,4,41.1,9.3,0.0,False
CUST14268,Madaba,Corporate,Education,Referral,Won,True,Inactive,CRM Professional,Summer Campaign,Social Media,Ahmad Saleh,2024-07-25,2025-06-30,340.0,100.0,3,12,3,5.5,5.9,2795.4,True
CUST14269,Madaba,Corporate,Healthcare,Facebook,Contacted,False,Active,CRM Professional,Year-End Campaign,Website,Ahmad Saleh,2024-08-23,2024-10-14,52.0,39.0,4,6,3,9.2,4.9,0.0,False
CUST14270,Aqaba,Small Business,Construction,Google Ads,Qualified,False,Prospect,CRM Professional,Back-to-School,WhatsApp,Dana Nasser,2023-07-19,,,46.0,6,6,0,,5.9,0.0,False
CUST14271,Madaba,Consumer,Manufacturing,Google Ads,Negotiation,False,Active,CRM Basic,Year-End Campaign,WhatsApp,Lina Haddad,2023-02-16,2023-09-10,206.0,78.0,6,7,5,2.1,4.0,44.09,True
CUST14272,Madaba,Small Business,Technology,Unknown,Qualified,False,Inactive,CRM Enterprise,Summer Campaign,WhatsApp,Yara Odeh,2024-01-01,2024-10-14,287.0,55.0,1,8,2,15.2,7.4,0.0,False
CUST14273,Jerash,Corporate,Unknown,LinkedIn,Won,True,Active,CRM Enterprise,Referral Program,Phone,Lina Haddad,2024-01-14,2024-04-16,93.0,85.0,7,8,3,28.2,6.4,7055.04,True
CUST14274,Aqaba,Corporate,Retail,Trade Show,Negotiation,False,Prospect,Analytics Add-on,Summer Campaign,Website,Ahmad Saleh,2025-12-10,2025-12-31,21.0,100.0,2,8,4,8.9,7.2,445.68,True
CUST14275,Irbid,Consumer,Manufacturing,Referral,Qualified,False,Active,CRM Basic,Q1 Acquisition,Website,Dana Nasser,2024-09-26,2025-02-18,145.0,40.0,3,8,6,12.0,7.6,0.0,False
CUST14276,Jerash,Small Business,Hospitality,Email Campaign,Qualified,False,Active,CRM Professional,Referral Program,Social Media,Dana Nasser,2023-07-07,2023-10-01,86.0,62.0,2,9,3,15.2,8.6,0.0,False
CUST14277,Salt,Consumer,Hospitality,Instagram,Lost,False,Active,CRM Basic,No Campaign,Website,Lina Haddad,2024-02-26,2024-07-28,153.0,32.0,3,10,1,12.3,6.5,0.0,False
CUST14278,Irbid,Corporate,Education,Referral,Negotiation,False,Prospect,CRM Professional,Summer Campaign,WhatsApp,Omar Mansour,2024-07-31,2024-08-02,2.0,60.0,5,14,3,5.6,6.4,886.03,True
CUST14279,Irbid,Small Business,Healthcare,Website,Won,True,Prospect,CRM Professional,Year-End Campaign,Website,Ahmad Saleh,2024-07-24,2025-07-01,342.0,,4,5,3,14.6,9.1,1073.85,True
CUST14280,Amman,Consumer,Construction,Google Ads,Contacted,False,Active,Marketing Add-on,Year-End Campaign,Social Media,Dana Nasser,2023-09-06,2024-05-23,260.0,50.0,13,7,4,5.4,,0.0,False
CUST14281,Amman,Corporate,Hospitality,Unknown,Qualified,False,Inactive,CRM Enterprise,No Campaign,Website,Omar Mansour,2024-09-19,,,96.0,7,3,7,,10.0,0.0,False
CUST14282,Irbid,Consumer,Education,Facebook,Won,True,Active,Analytics Add-on,Spring Campaign,Website,Samer Khalil,2025-07-18,2025-07-24,6.0,70.0,4,9,3,6.2,7.0,520.45,True
CUST14283,Amman,Corporate,Finance,LinkedIn,Contacted,False,Active,CRM Professional,Year-End Campaign,WhatsApp,Yara Odeh,2024-02-20,2024-07-18,149.0,45.0,3,6,6,18.1,7.3,0.0,False
CUST14284,Karak,Consumer,Education,LinkedIn,Lost,False,Active,CRM Basic,Referral Program,Website,Ahmad Saleh,2024-04-10,2024-11-01,205.0,8.0,4,13,2,8.2,,0.0,False
CUST14285,Madaba,Small Business,Technology,Trade Show,New Lead,False,Prospect,CRM Basic,Spring Campaign,Phone,Yara Odeh,2023-04-06,2023-08-02,118.0,49.0,5,4,2,6.3,5.2,0.0,False
CUST14286,Irbid,Enterprise,Construction,Trade Show,Won,True,Active,CRM Basic,Back-to-School,Social Media,Samer Khalil,2025-04-01,2025-06-29,89.0,82.0,6,4,5,10.5,7.0,2181.33,True
CUST14287,Madaba,Consumer,Healthcare,Referral,Qualified,False,Active,CRM Enterprise,Back-to-School,Social Media,Lina Haddad,2025-08-30,2025-12-31,123.0,72.0,4,6,5,5.6,7.3,0.0,False
CUST14288,Irbid,Small Business,Hospitality,Instagram,New Lead,False,Active,CRM Professional,No Campaign,Social Media,Lina Haddad,2024-05-22,,,45.0,6,7,11,11.1,7.7,0.0,False
CUST14289,Karak,Consumer,Technology,Website,Won,True,Active,Analytics Add-on,Referral Program,Website,Yara Odeh,2025-08-09,2025-12-31,144.0,44.0,1,6,5,11.3,8.0,79.28,True
CUST14290,Amman,Consumer,Retail,Email Campaign,Contacted,False,Active,Marketing Add-on,Spring Campaign,Phone,Lina Haddad,2023-04-26,,,85.0,3,7,4,17.5,6.0,0.0,False
CUST14291,Jerash,Small Business,Retail,Google Ads,New Lead,False,Active,CRM Professional,Spring Campaign,Meeting,Yara Odeh,2025-04-27,2025-06-22,56.0,46.0,3,5,4,10.0,6.3,0.0,False
CUST14292,Salt,Corporate,Education,Website,New Lead,False,Active,CRM Enterprise,Referral Program,Meeting,Dana Nasser,2025-09-05,,,47.0,11,7,6,5.9,6.7,0.0,False
CUST14293,Aqaba,Enterprise,Healthcare,Website,Proposal,False,Active,CRM Enterprise,Referral Program,Social Media,Dana Nasser,2025-03-30,2025-12-31,276.0,100.0,11,7,2,10.3,8.8,2271.56,True
CUST14294,Amman,Corporate,Manufacturing,Cold Call,Lost,False,Active,CRM Basic,Spring Campaign,Email,Omar Mansour,2025-04-22,2025-09-18,149.0,35.0,6,4,6,6.8,7.2,0.0,False
CUST14295,Zarqa,Small Business,Healthcare,Cold Call,New Lead,False,Active,Marketing Add-on,Summer Campaign,Meeting,Samer Khalil,2023-05-18,2023-07-03,46.0,12.0,3,10,3,22.2,,0.0,False
CUST14296,Jerash,Corporate,Healthcare,Facebook,Qualified,False,Prospect,CRM Basic,No Campaign,Meeting,Lina Haddad,2025-09-06,2025-12-31,116.0,38.0,7,8,4,18.9,4.5,0.0,False
CUST14297,Amman,Corporate,Healthcare,Instagram,Contacted,False,Active,CRM Enterprise,Q1 Acquisition,WhatsApp,Lina Haddad,2024-07-27,2025-03-22,238.0,49.0,4,6,8,,5.4,0.0,False
CUST14298,Salt,Small Business,Education,Facebook,Negotiation,False,Inactive,CRM Professional,Summer Campaign,Email,Dana Nasser,2024-12-10,2025-09-08,272.0,71.0,9,3,4,17.2,10.0,256.67,True
CUST14299,Zarqa,Consumer,Technology,Email Campaign,New Lead,False,Active,CRM Professional,Year-End Campaign,Email,Dana Nasser,2024-08-06,2024-12-04,120.0,73.0,5,9,5,3.7,9.5,0.0,False
CUST14300,Salt,Consumer,Education,Google Ads,Contacted,False,Active,CRM Professional,Referral Program,Social Media,Dana Nasser,2025-06-05,2025-12-31,209.0,58.0,7,11,5,13.3,,0.0,False
CUST14301,Madaba,Corporate,Manufacturing,Google Ads,Contacted,False,Active,Analytics Add-on,Year-End Campaign,Email,Ahmad Saleh,2025-04-14,2025-11-20,220.0,21.0,4,6,5,9.4,6.8,0.0,False
CUST14302,Salt,Small Business,Technology,Website,Proposal,False,Inactive,CRM Basic,Summer Campaign,Email,Samer Khalil,2024-12-11,2024-12-19,8.0,53.0,5,5,6,3.7,6.5,83.95,True
CUST14303,Aqaba,Corporate,Manufacturing,Trade Show,Won,True,Prospect,CRM Basic,No Campaign,Meeting,Samer Khalil,2025-11-30,2025-12-31,31.0,68.0,6,10,1,23.2,6.8,949.31,True
CUST14304,Salt,Consumer,Finance,Google Ads,Qualified,False,Active,CRM Professional,Q1 Acquisition,Phone,Ahmad Saleh,2025-07-10,2025-12-31,174.0,55.0,3,11,3,9.8,8.7,0.0,False
CUST14305,Madaba,Enterprise,Finance,Trade Show,New Lead,False,Active,CRM Basic,Back-to-School,WhatsApp,Lina Haddad,2023-10-11,2024-09-28,353.0,26.0,3,3,8,12.5,8.7,0.0,False
CUST14306,Madaba,Consumer,Construction,Trade Show,Proposal,False,Inactive,CRM Enterprise,Back-to-School,Website,Yara Odeh,2023-11-05,2024-01-10,66.0,43.0,4,8,5,,9.0,101.32,True
CUST14307,Jerash,Small Business,Hospitality,Email Campaign,Won,True,Active,Analytics Add-on,Spring Campaign,Social Media,Yara Odeh,2025-07-01,2025-09-18,79.0,83.0,3,2,1,3.7,8.7,718.19,True
CUST14308,Amman,Consumer,Hospitality,Instagram,New Lead,False,Inactive,Analytics Add-on,Year-End Campaign,Meeting,Omar Mansour,2023-01-26,2023-04-22,86.0,31.0,2,5,3,3.6,7.5,0.0,False
CUST14309,Aqaba,Consumer,Technology,Website,New Lead,False,Active,CRM Enterprise,Spring Campaign,Meeting,Omar Mansour,2023-04-24,2023-08-26,124.0,15.0,3,12,6,22.1,7.0,0.0,False
CUST14310,Madaba,Corporate,Education,Google Ads,Contacted,False,Inactive,Marketing Add-on,Back-to-School,Social Media,Lina Haddad,2025-07-30,2025-12-31,154.0,82.0,7,9,4,5.7,8.4,0.0,False
CUST14311,Zarqa,Enterprise,Manufacturing,Instagram,Negotiation,False,Active,CRM Enterprise,Back-to-School,Email,Omar Mansour,2024-05-06,2024-10-03,150.0,72.0,11,9,3,10.5,4.9,6192.55,True
CUST14312,Aqaba,Consumer,Manufacturing,Cold Call,Proposal,False,Active,Marketing Add-on,Referral Program,Website,Dana Nasser,2023-03-22,2023-05-07,46.0,100.0,4,13,3,11.5,,27.06,True
CUST14313,Amman,Consumer,Hospitality,Email Campaign,Proposal,False,Inactive,CRM Basic,No Campaign,Meeting,Samer Khalil,2024-12-20,2025-04-12,113.0,90.0,1,7,3,3.1,,20.89,True
CUST14314,Aqaba,Consumer,Hospitality,Instagram,Contacted,False,Active,CRM Professional,Spring Campaign,Website,Yara Odeh,2025-02-27,2025-05-29,91.0,41.0,4,8,1,4.0,7.9,0.0,False
CUST14315,Salt,Consumer,Retail,Email Campaign,Contacted,False,Active,Marketing Add-on,No Campaign,Website,Dana Nasser,2024-10-12,2025-03-02,141.0,87.0,6,4,3,1.2,5.4,0.0,False
CUST14316,Madaba,Consumer,Manufacturing,Instagram,Lost,False,Active,CRM Enterprise,No Campaign,Social Media,Omar Mansour,2025-08-16,2025-12-31,137.0,67.0,3,7,7,10.4,6.6,0.0,False
CUST14317,Aqaba,Corporate,Education,Trade Show,Contacted,False,Active,Analytics Add-on,Q1 Acquisition,Social Media,Omar Mansour,2024-11-23,2025-06-29,218.0,38.0,5,5,7,3.5,6.4,0.0,False
CUST14318,Zarqa,Enterprise,Retail,Website,Won,True,Active,CRM Basic,No Campaign,Meeting,Samer Khalil,2023-10-18,,,74.0,4,9,3,14.6,9.9,1806.71,True
CUST14319,Madaba,Consumer,Unknown,Google Ads,Proposal,False,Prospect,Analytics Add-on,Year-End Campaign,Meeting,Yara Odeh,2025-03-08,2025-12-31,298.0,73.0,10,7,1,5.4,5.3,51.48,True
CUST14320,Aqaba,Small Business,Healthcare,Referral,New Lead,False,Inactive,CRM Enterprise,No Campaign,Meeting,Dana Nasser,2024-02-17,2024-07-18,152.0,36.0,4,10,0,9.5,4.5,0.0,False
CUST14321,Irbid,Consumer,Manufacturing,LinkedIn,Qualified,False,Active,CRM Basic,No Campaign,Phone,Samer Khalil,2023-09-21,2024-08-09,323.0,81.0,7,8,2,12.3,8.0,0.0,False
CUST14322,Zarqa,Consumer,Healthcare,Website,Lost,False,Prospect,CRM Basic,No Campaign,Social Media,Yara Odeh,2025-10-17,2025-12-31,75.0,53.0,5,14,4,5.7,8.2,0.0,False
CUST14323,Amman,Consumer,Finance,Trade Show,Qualified,False,Active,CRM Basic,Summer Campaign,Social Media,Omar Mansour,2025-05-15,2025-09-07,115.0,81.0,6,12,5,5.1,8.5,0.0,False
CUST14324,Madaba,Small Business,Finance,Trade Show,Won,True,Active,Marketing Add-on,Year-End Campaign,Phone,Yara Odeh,2025-04-06,2025-12-31,269.0,93.0,3,9,5,21.6,7.8,397.48,True
CUST14325,Salt,Consumer,Technology,Referral,Contacted,False,Active,CRM Enterprise,Back-to-School,Social Media,Samer Khalil,2025-01-21,2025-04-25,94.0,36.0,6,8,5,1.9,3.9,0.0,False
CUST14326,Karak,Consumer,Manufacturing,Trade Show,Proposal,False,Inactive,Marketing Add-on,Summer Campaign,Email,Samer Khalil,2025-03-20,2025-05-07,48.0,35.0,6,9,2,1.6,9.6,28.49,True
CUST14327,Jerash,Consumer,Hospitality,Trade Show,Won,True,Inactive,CRM Professional,Spring Campaign,Email,Omar Mansour,2023-02-14,2023-08-24,191.0,65.0,5,10,3,4.3,7.0,397.57,True
CUST14328,Salt,Consumer,Retail,Cold Call,Lost,False,Active,Marketing Add-on,Back-to-School,Phone,Samer Khalil,2023-02-27,2023-03-11,12.0,87.0,7,8,4,3.3,8.8,0.0,False
CUST14329,Karak,Consumer,Healthcare,Google Ads,Qualified,False,Active,CRM Professional,Referral Program,Meeting,Dana Nasser,2025-09-10,2025-12-31,112.0,80.0,6,12,1,13.5,6.2,0.0,False
CUST14330,Jerash,Corporate,Education,Website,Proposal,False,Active,CRM Basic,No Campaign,Phone,Omar Mansour,2024-10-17,2025-04-07,172.0,69.0,7,9,3,11.3,7.3,82.97,True
CUST14331,Amman,Corporate,Manufacturing,LinkedIn,New Lead,False,Active,CRM Basic,No Campaign,Email,Samer Khalil,2025-08-08,,,68.0,8,9,4,4.1,7.2,0.0,False
CUST14332,Madaba,Corporate,Technology,LinkedIn,Contacted,False,Active,Marketing Add-on,Summer Campaign,Website,Lina Haddad,2025-02-24,2025-08-20,177.0,51.0,3,13,3,17.1,8.5,0.0,False
CUST14333,Zarqa,Consumer,Unknown,Trade Show,Contacted,False,Active,CRM Professional,Year-End Campaign,Social Media,Dana Nasser,2025-03-19,2025-12-31,287.0,52.0,6,9,2,19.1,6.8,0.0,False
CUST14334,Irbid,Consumer,Healthcare,Instagram,New Lead,False,Inactive,CRM Basic,Referral Program,WhatsApp,Dana Nasser,2025-11-12,2025-12-31,49.0,48.0,0,5,7,11.7,7.5,0.0,False
CUST14335,Aqaba,Consumer,Manufacturing,Website,Contacted,False,Prospect,CRM Basic,Spring Campaign,WhatsApp,Dana Nasser,2023-01-21,2023-12-30,343.0,42.0,4,10,7,6.9,8.4,0.0,False
CUST14336,Amman,Consumer,Hospitality,Referral,Contacted,False,Active,CRM Professional,Summer Campaign,Phone,Yara Odeh,2025-11-14,2025-12-31,47.0,32.0,7,5,8,5.9,5.9,0.0,False
CUST14337,Karak,Corporate,Healthcare,Cold Call,Lost,False,Active,Marketing Add-on,Summer Campaign,WhatsApp,Ahmad Saleh,2023-07-14,2024-02-02,203.0,54.0,3,10,3,7.2,8.4,0.0,False
CUST14338,Jerash,Consumer,Manufacturing,LinkedIn,Negotiation,False,Prospect,CRM Professional,No Campaign,Website,Omar Mansour,2023-04-11,2023-10-13,185.0,73.0,3,6,3,17.3,8.6,126.27,True
CUST14339,Jerash,Consumer,Manufacturing,Trade Show,Qualified,False,Prospect,CRM Enterprise,No Campaign,WhatsApp,Ahmad Saleh,2025-06-05,2025-10-04,121.0,55.0,7,9,3,6.4,,0.0,False
CUST14340,Jerash,Small Business,Healthcare,Email Campaign,Lost,False,Active,Marketing Add-on,No Campaign,Email,Samer Khalil,2024-04-04,2024-11-16,226.0,56.0,4,6,5,9.6,6.3,0.0,False
CUST14341,Madaba,Consumer,Healthcare,Email Campaign,New Lead,False,Active,CRM Professional,Back-to-School,Phone,Omar Mansour,2024-08-27,2025-03-17,202.0,32.0,3,9,3,14.1,,0.0,False
CUST14342,Zarqa,Enterprise,Education,Instagram,Qualified,False,Inactive,Analytics Add-on,Spring Campaign,Meeting,Yara Odeh,2024-07-29,,,76.0,3,11,2,16.3,9.0,0.0,False
CUST14343,Aqaba,Consumer,Technology,Referral,Proposal,False,Inactive,CRM Professional,No Campaign,WhatsApp,Dana Nasser,2025-07-09,2025-12-31,175.0,43.0,3,10,6,5.6,5.3,87.78,True
CUST14344,Jerash,Small Business,Healthcare,Email Campaign,New Lead,False,Active,Marketing Add-on,Spring Campaign,Social Media,Dana Nasser,2023-12-26,2024-12-16,356.0,14.0,7,7,6,4.3,8.5,0.0,False
CUST14345,Zarqa,Consumer,Finance,LinkedIn,Negotiation,False,Active,CRM Basic,Back-to-School,Phone,Yara Odeh,2025-06-03,2025-12-31,211.0,47.0,5,7,7,3.1,10.0,44.3,True
CUST14346,Zarqa,Enterprise,Construction,Instagram,New Lead,False,Active,CRM Enterprise,Unknown,Website,Dana Nasser,2023-03-19,2023-05-01,43.0,40.0,5,6,2,27.9,7.5,0.0,False
CUST14347,Jerash,Consumer,Technology,Referral,New Lead,False,Active,CRM Enterprise,No Campaign,Email,Dana Nasser,2024-02-02,2024-02-25,23.0,13.0,8,10,5,8.7,6.5,0.0,False
CUST14348,Aqaba,Small Business,Finance,Cold Call,New Lead,False,Inactive,CRM Basic,Q1 Acquisition,WhatsApp,Samer Khalil,2023-11-29,,,75.0,6,10,2,15.4,5.7,0.0,False
CUST14349,Karak,Consumer,Education,Email Campaign,Lost,False,Active,CRM Professional,Spring Campaign,Email,Lina Haddad,2025-01-22,2025-07-27,186.0,79.0,4,4,3,10.1,6.2,0.0,False
CUST14350,Madaba,Corporate,Healthcare,Facebook,Negotiation,False,Inactive,CRM Professional,Referral Program,Website,Yara Odeh,2023-01-11,2023-09-17,249.0,81.0,6,7,6,8.8,5.7,1292.38,True
CUST14351,Salt,Consumer,Technology,Website,Proposal,False,Active,CRM Basic,Q1 Acquisition,Meeting,Omar Mansour,2024-11-09,2025-07-04,237.0,86.0,6,8,6,6.5,9.0,10.22,True
CUST14352,Unknown,Consumer,Hospitality,Referral,Proposal,False,Active,CRM Enterprise,No Campaign,WhatsApp,Lina Haddad,2025-08-14,,,50.0,7,5,4,5.9,6.4,152.75,True
CUST14353,Unknown,Corporate,Healthcare,Referral,Contacted,False,Active,Marketing Add-on,Summer Campaign,Meeting,Yara Odeh,2023-04-05,2023-08-17,134.0,73.0,7,10,1,0.5,10.0,0.0,False
CUST14354,Irbid,Enterprise,Manufacturing,Email Campaign,Proposal,False,Inactive,CRM Professional,No Campaign,Meeting,Omar Mansour,2023-05-04,2024-03-20,321.0,61.0,7,8,8,6.3,7.1,1703.52,True
CUST14355,Madaba,Consumer,Healthcare,Instagram,Qualified,False,Prospect,CRM Professional,Year-End Campaign,Phone,Yara Odeh,2025-02-04,2025-02-26,22.0,59.0,8,3,7,,5.1,0.0,False
CUST14356,Amman,Corporate,Hospitality,Website,New Lead,False,Active,CRM Basic,Year-End Campaign,Meeting,Dana Nasser,2024-06-11,2025-06-07,361.0,36.0,4,11,2,4.9,6.5,0.0,False
CUST14357,Madaba,Consumer,Technology,LinkedIn,Negotiation,False,Active,CRM Basic,No Campaign,Phone,Yara Odeh,2025-10-12,2025-12-31,80.0,59.0,4,11,3,,6.8,43.48,True
CUST14358,Amman,Corporate,Healthcare,LinkedIn,New Lead,False,Prospect,CRM Professional,Back-to-School,Meeting,Ahmad Saleh,2023-06-04,2023-11-04,153.0,52.0,7,9,2,1.7,7.3,0.0,False
CUST14359,Karak,Small Business,Healthcare,Facebook,Contacted,False,Inactive,Marketing Add-on,Summer Campaign,Social Media,Samer Khalil,2024-06-17,2024-10-20,125.0,39.0,4,4,1,2.3,8.0,0.0,False
CUST14360,Salt,Small Business,Retail,Google Ads,Won,True,Prospect,Analytics Add-on,Spring Campaign,Website,Omar Mansour,2024-09-26,2024-12-14,79.0,75.0,5,7,5,8.3,7.9,722.29,True
CUST14361,Salt,Corporate,Retail,Email Campaign,Negotiation,False,Active,CRM Professional,Q1 Acquisition,WhatsApp,Dana Nasser,2023-04-17,2024-03-28,346.0,28.0,0,4,6,29.2,6.3,1604.97,True
CUST14362,Madaba,Corporate,Technology,Instagram,Proposal,False,Active,CRM Professional,Referral Program,Email,Ahmad Saleh,2025-09-25,2025-11-15,51.0,74.0,5,7,2,6.2,7.1,254.66,True
CUST14363,Salt,Consumer,Technology,Website,Qualified,False,Active,CRM Professional,Q1 Acquisition,Email,Dana Nasser,2023-03-28,2023-10-30,216.0,58.0,6,10,5,12.0,5.4,0.0,False
CUST14364,Irbid,Corporate,Manufacturing,Instagram,Qualified,False,Prospect,CRM Enterprise,Summer Campaign,WhatsApp,Samer Khalil,2023-12-13,2024-06-06,176.0,41.0,7,9,6,11.0,6.2,0.0,False
CUST14365,Salt,Consumer,Manufacturing,Google Ads,Negotiation,False,Prospect,CRM Enterprise,Summer Campaign,Website,Ahmad Saleh,2023-02-21,2024-02-14,358.0,68.0,6,13,6,7.2,8.9,237.48,True
CUST14366,Karak,Corporate,Construction,LinkedIn,Negotiation,False,Active,Analytics Add-on,Year-End Campaign,Website,Yara Odeh,2025-10-23,2025-12-31,69.0,64.0,6,10,4,3.5,6.6,641.83,True
CUST14367,Amman,Small Business,Healthcare,Instagram,Qualified,False,Active,CRM Basic,Spring Campaign,Meeting,Omar Mansour,2025-03-16,2025-11-17,246.0,29.0,4,11,6,11.3,8.6,0.0,False
CUST14368,Aqaba,Consumer,Finance,LinkedIn,Lost,False,Active,Marketing Add-on,No Campaign,Email,Yara Odeh,2024-02-15,2024-09-29,227.0,77.0,2,13,1,8.5,6.5,0.0,False
CUST14369,Zarqa,Small Business,Technology,LinkedIn,Lost,False,Active,CRM Basic,Spring Campaign,WhatsApp,Omar Mansour,2024-03-10,2024-06-24,106.0,73.0,5,12,8,23.5,5.8,0.0,False
CUST14370,Aqaba,Small Business,Hospitality,Facebook,Qualified,False,Active,CRM Professional,Referral Program,Meeting,Yara Odeh,2024-02-09,2024-08-20,193.0,74.0,5,5,5,3.5,7.8,0.0,False
CUST14371,Zarqa,Small Business,Healthcare,LinkedIn,Won,True,Inactive,Marketing Add-on,No Campaign,WhatsApp,Omar Mansour,2024-02-18,2024-12-30,316.0,100.0,4,9,3,8.1,7.0,583.17,True
CUST14372,Karak,Consumer,Finance,Trade Show,Proposal,False,Active,CRM Professional,Spring Campaign,Email,Omar Mansour,2024-12-24,2025-10-22,302.0,57.0,4,4,7,12.2,8.4,45.99,True
CUST14373,Karak,Consumer,Retail,LinkedIn,Qualified,False,Active,CRM Basic,Referral Program,WhatsApp,Ahmad Saleh,2025-01-18,,,60.0,5,5,3,9.0,9.7,0.0,False
CUST14374,Aqaba,Corporate,Manufacturing,Website,New Lead,False,Active,CRM Basic,Unknown,WhatsApp,Samer Khalil,2025-12-19,2025-12-31,12.0,29.0,6,6,3,3.1,,0.0,False
CUST14375,Aqaba,Consumer,Hospitality,Website,Proposal,False,Active,CRM Professional,No Campaign,Meeting,Ahmad Saleh,2024-02-17,2024-11-10,267.0,,2,5,3,4.9,7.0,57.02,True
CUST14376,Madaba,Consumer,Technology,Website,Won,True,Active,CRM Basic,Back-to-School,Phone,Omar Mansour,2025-05-23,,,99.0,4,11,5,5.5,7.9,103.24,True
CUST14377,Jerash,Small Business,Healthcare,Referral,Won,True,Prospect,CRM Professional,Spring Campaign,Phone,Samer Khalil,2024-03-09,2024-08-26,170.0,78.0,5,8,4,4.8,6.9,767.51,True
CUST14378,Aqaba,Consumer,Retail,Email Campaign,Won,True,Inactive,CRM Professional,No Campaign,Social Media,Lina Haddad,2023-08-25,2023-10-03,39.0,54.0,6,10,5,8.6,7.2,287.13,True
CUST14379,Aqaba,Small Business,Construction,Email Campaign,New Lead,False,Active,Analytics Add-on,Referral Program,Meeting,Lina Haddad,2024-09-24,2025-02-10,139.0,48.0,5,18,3,,4.4,0.0,False
CUST14380,Aqaba,Small Business,Education,Email Campaign,Qualified,False,Active,CRM Basic,Q1 Acquisition,Social Media,Yara Odeh,2023-08-22,,,48.0,2,7,5,16.5,7.2,0.0,False
CUST14381,Irbid,Small Business,Retail,Trade Show,Contacted,False,Prospect,CRM Enterprise,No Campaign,Website,Ahmad Saleh,2023-02-13,2023-04-06,52.0,69.0,7,9,6,9.6,4.4,0.0,False
CUST14382,Zarqa,Consumer,Healthcare,Website,Contacted,False,Active,CRM Professional,No Campaign,Phone,Omar Mansour,2024-03-26,2025-01-07,287.0,87.0,7,6,2,16.4,7.6,0.0,False
CUST14383,Amman,Consumer,Construction,Email Campaign,Proposal,False,Active,CRM Enterprise,Summer Campaign,Phone,Yara Odeh,2024-06-02,2025-03-18,289.0,88.0,7,13,3,15.8,7.8,145.87,True
CUST14384,Irbid,Consumer,Manufacturing,Google Ads,Qualified,False,Prospect,CRM Basic,Q1 Acquisition,Phone,Lina Haddad,2025-08-29,2025-12-31,124.0,56.0,4,7,1,2.7,8.3,0.0,False
CUST14385,Salt,Corporate,Finance,Google Ads,Proposal,False,Inactive,CRM Enterprise,Year-End Campaign,Phone,Lina Haddad,2025-02-15,2025-07-11,146.0,69.0,5,9,2,7.2,,857.21,True
CUST14386,Amman,Consumer,Hospitality,Instagram,Qualified,False,Active,CRM Enterprise,No Campaign,Website,Dana Nasser,2024-09-22,2025-08-02,314.0,58.0,2,6,1,4.5,5.1,0.0,False
CUST14387,Aqaba,Enterprise,Hospitality,Referral,Contacted,False,Active,CRM Basic,Q1 Acquisition,Email,Dana Nasser,2024-12-18,2025-06-20,184.0,32.0,7,7,1,14.0,8.3,0.0,False
CUST14388,Jerash,Small Business,Education,LinkedIn,New Lead,False,Prospect,Analytics Add-on,Year-End Campaign,Website,Yara Odeh,2024-10-26,2025-03-27,152.0,29.0,3,12,6,16.4,7.1,0.0,False
CUST14389,Jerash,Corporate,Hospitality,Website,Won,True,Active,Analytics Add-on,Referral Program,Email,Yara Odeh,2025-04-01,2025-10-19,201.0,77.0,2,8,1,10.9,,1706.44,True
CUST14390,Amman,Consumer,Education,Trade Show,New Lead,False,Active,CRM Basic,Q1 Acquisition,Social Media,Samer Khalil,2024-08-08,2024-12-14,128.0,36.0,5,5,3,28.5,6.1,0.0,False
CUST14391,Amman,Consumer,Construction,Referral,New Lead,False,Active,CRM Enterprise,Back-to-School,Phone,Samer Khalil,2023-10-19,2024-08-01,287.0,16.0,5,11,2,0.5,10.0,0.0,False
CUST14392,Salt,Enterprise,Manufacturing,Facebook,Won,True,Active,CRM Enterprise,Q1 Acquisition,Meeting,Omar Mansour,2023-05-03,2024-03-09,311.0,,2,7,0,5.1,10.0,18157.91,True
CUST14393,Aqaba,Consumer,Education,Facebook,Lost,False,Prospect,CRM Basic,Year-End Campaign,Meeting,Lina Haddad,2025-07-21,2025-12-31,163.0,44.0,5,8,5,1.1,6.3,0.0,False
CUST14394,Salt,Consumer,Technology,Cold Call,Negotiation,False,Active,CRM Professional,Back-to-School,Email,Ahmad Saleh,2025-09-19,2025-12-31,103.0,,7,9,6,4.5,8.0,92.07,True
CUST14395,Zarqa,Consumer,Healthcare,LinkedIn,New Lead,False,Inactive,Marketing Add-on,Spring Campaign,Website,Ahmad Saleh,2023-09-20,2024-03-26,188.0,38.0,4,4,1,6.7,6.4,0.0,False
CUST14396,Irbid,Enterprise,Construction,Website,Contacted,False,Prospect,CRM Professional,No Campaign,Email,Dana Nasser,2024-11-14,2025-07-02,230.0,3.0,6,8,5,4.1,6.5,0.0,False
